,0,1,2,3,4,5,6,7,output
3742,usual,very_crit,completed,2,convenient,1,problematic,priority,0
11959,great_pret,critical,foster,2,less_conv,0,problematic,priority,0
4681,pretentious,proper,completed,3,critical,0,nonprob,priority,0
6379,pretentious,improper,completed,3,convenient,0,problematic,priority,0
3801,usual,very_crit,completed,3,less_conv,0,slightly_prob,recommended,0
8343,pretentious,very_crit,incomplete,3,less_conv,1,nonprob,recommended,0
5785,pretentious,less_proper,incomplete,more,convenient,0,problematic,priority,0
1440,usual,less_proper,incomplete,3,critical,0,nonprob,recommended,0
5190,pretentious,less_proper,complete,1,convenient,0,problematic,recommended,0
3738,usual,very_crit,completed,2,convenient,1,slightly_prob,recommended,0
6106,pretentious,improper,complete,2,convenient,0,slightly_prob,priority,0
12705,great_pret,very_crit,incomplete,more,convenient,1,problematic,recommended,0
11799,great_pret,critical,incomplete,3,less_conv,1,nonprob,recommended,0
1527,usual,less_proper,foster,1,convenient,1,problematic,recommended,0
4518,pretentious,proper,complete,more,critical,0,nonprob,recommended,0
9942,great_pret,less_proper,incomplete,1,convenient,0,problematic,recommended,0
1563,usual,less_proper,foster,1,critical,1,problematic,recommended,0
2503,usual,improper,foster,3,less_conv,0,nonprob,priority,0
3492,usual,very_crit,complete,1,critical,0,nonprob,recommended,0
1953,usual,improper,completed,1,convenient,1,nonprob,recommended,0
11301,great_pret,critical,complete,2,convenient,1,problematic,recommended,0
196,usual,proper,complete,more,less_conv,1,problematic,priority,0
9978,great_pret,less_proper,incomplete,1,critical,0,problematic,recommended,0
6333,pretentious,improper,completed,2,convenient,1,problematic,recommended,0
4164,usual,very_crit,foster,2,convenient,0,problematic,recommended,0
12621,great_pret,very_crit,incomplete,2,critical,0,slightly_prob,recommended,0
3343,usual,critical,foster,2,critical,1,slightly_prob,priority,0
5685,pretentious,less_proper,incomplete,2,convenient,1,problematic,recommended,0
2395,usual,improper,foster,1,less_conv,0,nonprob,priority,0
9126,great_pret,proper,incomplete,2,convenient,0,nonprob,recommended,0
12336,great_pret,very_crit,completed,1,less_conv,0,problematic,recommended,0
10588,great_pret,improper,completed,1,convenient,0,slightly_prob,priority,0
1816,usual,improper,complete,2,less_conv,1,problematic,priority,0
9790,great_pret,less_proper,completed,2,convenient,1,problematic,priority,0
498,usual,proper,incomplete,2,convenient,1,slightly_prob,recommended,0
11565,great_pret,critical,completed,3,convenient,1,nonprob,recommended,0
6367,pretentious,improper,completed,2,critical,1,slightly_prob,priority,0
6586,pretentious,improper,incomplete,2,critical,1,problematic,priority,0
8232,pretentious,very_crit,incomplete,1,less_conv,0,problematic,recommended,0
8862,great_pret,proper,completed,1,convenient,0,problematic,recommended,0
8091,pretentious,very_crit,completed,2,critical,1,nonprob,recommended,0
1318,usual,less_proper,incomplete,1,less_conv,0,slightly_prob,priority,0
8031,pretentious,very_crit,completed,1,critical,0,slightly_prob,recommended,0
5755,pretentious,less_proper,incomplete,3,less_conv,1,slightly_prob,priority,0
1398,usual,less_proper,incomplete,2,critical,1,slightly_prob,recommended,0
4360,pretentious,proper,complete,1,critical,0,slightly_prob,priority,0
4942,pretentious,proper,incomplete,more,less_conv,1,nonprob,priority,0
5197,pretentious,less_proper,complete,1,convenient,1,slightly_prob,priority,0
898,usual,less_proper,complete,1,less_conv,1,problematic,priority,0
9888,great_pret,less_proper,completed,more,convenient,0,problematic,recommended,0
10465,great_pret,improper,complete,2,critical,0,problematic,priority,0
6792,pretentious,improper,foster,2,critical,0,problematic,recommended,0
436,usual,proper,incomplete,1,convenient,0,slightly_prob,priority,0
6487,pretentious,improper,incomplete,1,convenient,0,problematic,priority,0
12534,great_pret,very_crit,incomplete,1,convenient,0,problematic,recommended,0
1450,usual,less_proper,incomplete,3,critical,1,nonprob,priority,0
4131,usual,very_crit,foster,1,less_conv,1,nonprob,recommended,0
9946,great_pret,less_proper,incomplete,1,convenient,1,nonprob,priority,0
8505,pretentious,very_crit,foster,2,less_conv,1,nonprob,recommended,0
2710,usual,critical,complete,3,convenient,1,nonprob,priority,0
3312,usual,critical,foster,2,less_conv,0,nonprob,recommended,0
6631,pretentious,improper,incomplete,3,critical,0,problematic,priority,0
3469,usual,very_crit,complete,1,convenient,1,slightly_prob,priority,0
342,usual,proper,completed,3,less_conv,0,nonprob,recommended,0
7335,pretentious,critical,completed,more,critical,1,nonprob,recommended,0
1081,usual,less_proper,completed,1,convenient,0,nonprob,priority,0
10225,great_pret,less_proper,foster,2,less_conv,0,nonprob,priority,0
8364,pretentious,very_crit,incomplete,3,critical,1,slightly_prob,recommended,0
8998,great_pret,proper,completed,3,less_conv,1,problematic,priority,0
12516,great_pret,very_crit,completed,more,critical,0,problematic,recommended,0
2485,usual,improper,foster,3,convenient,0,nonprob,priority,0
4192,usual,very_crit,foster,2,less_conv,1,problematic,priority,0
11779,great_pret,critical,incomplete,3,convenient,0,problematic,priority,0
10488,great_pret,improper,complete,3,convenient,1,slightly_prob,recommended,0
11685,great_pret,critical,incomplete,1,less_conv,0,slightly_prob,recommended,0
7830,pretentious,very_crit,complete,2,convenient,0,nonprob,recommended,0
10984,great_pret,improper,incomplete,more,less_conv,0,slightly_prob,priority,0
5107,pretentious,proper,foster,3,less_conv,1,slightly_prob,priority,0
2166,usual,improper,incomplete,1,convenient,0,problematic,recommended,0
12660,great_pret,very_crit,incomplete,3,less_conv,0,problematic,recommended,0
1921,usual,improper,complete,more,less_conv,1,slightly_prob,priority,0
925,usual,less_proper,complete,2,convenient,0,problematic,priority,0
2103,usual,improper,completed,3,critical,1,problematic,recommended,0
5608,pretentious,less_proper,completed,more,critical,1,nonprob,priority,0
11758,great_pret,critical,incomplete,2,critical,0,slightly_prob,priority,0
7828,pretentious,very_crit,complete,1,critical,1,problematic,priority,0
10269,great_pret,less_proper,foster,3,convenient,1,nonprob,recommended,0
12042,great_pret,critical,foster,more,convenient,0,nonprob,recommended,0
3465,usual,very_crit,complete,1,convenient,1,nonprob,recommended,0
7692,pretentious,critical,foster,3,less_conv,0,problematic,recommended,0
12934,great_pret,very_crit,foster,more,less_conv,1,nonprob,priority,0
5901,pretentious,less_proper,foster,2,convenient,1,problematic,recommended,0
9532,great_pret,less_proper,complete,1,less_conv,1,nonprob,priority,0
2422,usual,improper,foster,1,critical,1,nonprob,priority,0
7600,pretentious,critical,foster,1,critical,0,slightly_prob,priority,0
1693,usual,less_proper,foster,more,less_conv,0,nonprob,priority,0
9043,great_pret,proper,completed,more,less_conv,0,problematic,priority,0
11626,great_pret,critical,completed,more,convenient,1,problematic,priority,0
6087,pretentious,improper,complete,1,critical,0,slightly_prob,recommended,0
5424,pretentious,less_proper,completed,1,less_conv,0,problematic,recommended,0
6871,pretentious,improper,foster,more,convenient,1,slightly_prob,priority,0
11145,great_pret,improper,foster,3,less_conv,0,slightly_prob,recommended,0
10314,great_pret,less_proper,foster,more,convenient,0,nonprob,recommended,0
9267,great_pret,proper,incomplete,more,less_conv,1,problematic,recommended,0
5592,pretentious,less_proper,completed,more,less_conv,1,slightly_prob,recommended,0
313,usual,proper,completed,2,critical,0,problematic,priority,0
3984,usual,very_crit,incomplete,2,critical,0,problematic,recommended,0
7302,pretentious,critical,completed,more,convenient,1,slightly_prob,recommended,0
8094,pretentious,very_crit,completed,2,critical,1,slightly_prob,recommended,0
1252,usual,less_proper,completed,more,convenient,1,nonprob,priority,0
11221,great_pret,improper,foster,more,critical,0,problematic,priority,0
3544,usual,very_crit,complete,2,less_conv,1,problematic,priority,0
153,usual,proper,complete,3,critical,1,nonprob,recommended,0
9096,great_pret,proper,incomplete,1,less_conv,0,problematic,recommended,0
616,usual,proper,incomplete,more,less_conv,0,slightly_prob,priority,0
2910,usual,critical,completed,2,critical,1,slightly_prob,recommended,0
7101,pretentious,critical,complete,more,less_conv,1,nonprob,recommended,0
34,usual,proper,complete,1,less_conv,1,problematic,priority,0
2176,usual,improper,incomplete,1,convenient,1,problematic,priority,0
1831,usual,improper,complete,2,critical,1,slightly_prob,priority,0
529,usual,proper,incomplete,2,critical,0,problematic,priority,0
2853,usual,critical,completed,1,critical,1,nonprob,recommended,0
11247,great_pret,critical,complete,1,convenient,1,problematic,recommended,0
2536,usual,improper,foster,3,critical,1,problematic,priority,0
4156,usual,very_crit,foster,1,critical,1,problematic,priority,0
1453,usual,less_proper,incomplete,3,critical,1,slightly_prob,priority,0
7150,pretentious,critical,completed,1,less_conv,0,slightly_prob,priority,0
1344,usual,less_proper,incomplete,1,critical,1,slightly_prob,recommended,0
11902,great_pret,critical,foster,1,less_conv,0,slightly_prob,priority,0
4393,pretentious,proper,complete,2,less_conv,0,nonprob,priority,0
8499,pretentious,very_crit,foster,2,less_conv,0,slightly_prob,recommended,0
2808,usual,critical,completed,1,convenient,0,nonprob,recommended,0
3996,usual,very_crit,incomplete,3,convenient,0,nonprob,recommended,0
4129,usual,very_crit,foster,1,less_conv,0,problematic,priority,0
12783,great_pret,very_crit,foster,1,critical,0,slightly_prob,recommended,0
7588,pretentious,critical,foster,1,less_conv,1,nonprob,priority,0
4627,pretentious,proper,completed,2,critical,0,nonprob,priority,0
4948,pretentious,proper,incomplete,more,less_conv,1,problematic,priority,0
10065,great_pret,less_proper,incomplete,3,less_conv,0,slightly_prob,recommended,0
12523,great_pret,very_crit,completed,more,critical,1,slightly_prob,priority,0
10477,great_pret,improper,complete,3,convenient,0,nonprob,priority,0
12816,great_pret,very_crit,foster,2,less_conv,0,nonprob,recommended,0
7200,pretentious,critical,completed,2,less_conv,0,nonprob,recommended,0
8034,pretentious,very_crit,completed,1,critical,0,problematic,recommended,0
7777,pretentious,very_crit,complete,1,convenient,0,nonprob,priority,0
4482,pretentious,proper,complete,more,convenient,0,nonprob,recommended,0
802,usual,proper,foster,3,critical,1,nonprob,priority,0
4126,usual,very_crit,foster,1,less_conv,0,slightly_prob,priority,0
2589,usual,improper,foster,more,critical,1,problematic,recommended,0
11365,great_pret,critical,complete,3,less_conv,0,problematic,priority,0
12217,great_pret,very_crit,complete,3,convenient,1,slightly_prob,priority,0
10006,great_pret,less_proper,incomplete,2,convenient,1,problematic,priority,0
2725,usual,critical,complete,3,less_conv,0,problematic,priority,0
11430,great_pret,critical,complete,more,critical,0,nonprob,recommended,0
3409,usual,critical,foster,more,convenient,0,problematic,priority,0
12328,great_pret,very_crit,completed,1,convenient,1,problematic,priority,0
3447,usual,critical,foster,more,critical,1,nonprob,recommended,0
4534,pretentious,proper,complete,more,critical,1,problematic,priority,0
8611,pretentious,very_crit,foster,more,less_conv,0,problematic,priority,0
8023,pretentious,very_crit,completed,1,less_conv,1,slightly_prob,priority,0
8967,great_pret,proper,completed,3,convenient,0,slightly_prob,recommended,0
4825,pretentious,proper,incomplete,2,less_conv,0,nonprob,priority,0
5089,pretentious,proper,foster,3,convenient,1,slightly_prob,priority,0
3043,usual,critical,incomplete,1,less_conv,0,nonprob,priority,0
5805,pretentious,less_proper,incomplete,more,less_conv,1,nonprob,recommended,0
6723,pretentious,improper,foster,1,less_conv,1,nonprob,recommended,0
4884,pretentious,proper,incomplete,3,less_conv,0,problematic,recommended,0
112,usual,proper,complete,3,convenient,0,slightly_prob,priority,0
3166,usual,critical,incomplete,3,less_conv,1,problematic,priority,0
11691,great_pret,critical,incomplete,1,less_conv,1,nonprob,recommended,0
8103,pretentious,very_crit,completed,3,convenient,0,slightly_prob,recommended,0
6222,pretentious,improper,complete,more,convenient,1,slightly_prob,recommended,0
10057,great_pret,less_proper,incomplete,3,convenient,1,slightly_prob,priority,0
2058,usual,improper,completed,3,convenient,0,problematic,recommended,0
4968,pretentious,proper,foster,1,convenient,0,nonprob,recommended,0
8107,pretentious,very_crit,completed,3,convenient,0,problematic,priority,0
8893,great_pret,proper,completed,1,critical,0,nonprob,priority,0
11205,great_pret,improper,foster,more,less_conv,1,nonprob,recommended,0
9523,great_pret,less_proper,complete,1,less_conv,0,nonprob,priority,0
10452,great_pret,improper,complete,2,less_conv,1,slightly_prob,recommended,0
3171,usual,critical,incomplete,3,critical,0,slightly_prob,recommended,0
1995,usual,improper,completed,1,critical,1,problematic,recommended,0
1141,usual,less_proper,completed,2,convenient,0,problematic,priority,0
3474,usual,very_crit,complete,1,less_conv,0,nonprob,recommended,0
2061,usual,improper,completed,3,convenient,1,nonprob,recommended,0
7552,pretentious,critical,incomplete,more,critical,1,nonprob,priority,0
12393,great_pret,very_crit,completed,2,less_conv,1,nonprob,recommended,0
6193,pretentious,improper,complete,3,critical,0,nonprob,priority,0
12774,great_pret,very_crit,foster,1,less_conv,1,slightly_prob,recommended,0
4726,pretentious,proper,completed,more,less_conv,1,nonprob,priority,0
4122,usual,very_crit,foster,1,less_conv,0,nonprob,recommended,0
12657,great_pret,very_crit,incomplete,3,less_conv,0,slightly_prob,recommended,0
2881,usual,critical,completed,2,less_conv,0,nonprob,priority,0
3426,usual,critical,foster,more,less_conv,0,problematic,recommended,0
1213,usual,less_proper,completed,3,less_conv,0,problematic,priority,0
2124,usual,improper,completed,more,less_conv,0,nonprob,recommended,0
8470,pretentious,very_crit,foster,1,critical,1,nonprob,priority,0
2686,usual,critical,complete,2,critical,0,slightly_prob,priority,0
5185,pretentious,less_proper,complete,1,convenient,0,nonprob,priority,0
11968,great_pret,critical,foster,2,less_conv,1,problematic,priority,0
1381,usual,less_proper,incomplete,2,less_conv,1,slightly_prob,priority,0
1666,usual,less_proper,foster,3,critical,1,nonprob,priority,0
12904,great_pret,very_crit,foster,3,critical,1,problematic,priority,0
477,usual,proper,incomplete,1,critical,1,nonprob,recommended,0
3858,usual,very_crit,completed,more,less_conv,0,problematic,recommended,0
1257,usual,less_proper,completed,more,convenient,1,problematic,recommended,0
4531,pretentious,proper,complete,more,critical,1,slightly_prob,priority,0
7504,pretentious,critical,incomplete,3,critical,1,problematic,priority,0
